pull_request_id,body,Agrees
33070,ok  agreed now is like that,0
33197,that was my point  may simply be considered part of a query regardless of where it appears what do the docs say ,1
33197,its ok to include ampersands in the path part of a url  patch characters are pchars  which includes  which includes ampersand    you dont necessarily need to make a change  but you should be ware that,0
33283,in this case i do i create the vector in the same function  so i know its contiguous as for dz  its the data vector of a sparse array  which should be contiguous yes it could be useful to do it   differently for dz  but how would you recommend i ,1
33289,i think the coding style should remain constant first brace in with the first line with a space in front,1
33289,heh i just curled this down from the original source dude and changed the asset path of course,0
33291,yikes makes me wish we had resize events from the dom in my past pull requests  reviewers have been cautious to use a solution like  that relies on polling    theres a lot of width adjustments here tha,1
33291,did you try using ellipsis here for long project names ,1
33291,as is  every mousemove event on the will create a new instance instead  you could move this out of the event handler so it only happens once and reuse the same for each resize,1
33251,hahahahh i dont even know what happened,0
33291,those seem to work pretty well it doesnt feel  quite  as snappy it seems like  but they work thanks ,0
33299,hi kyle        lata  postal code and rate center are optional parameters  so im curious why were not just pulling them out of the kwargs array with   unless this is another thing for backwards compatibility ,1
33299,is there a test that wont alter the appearance of  ,1
33235,no problem     i am grateful that you took the time to write it and that you want to contribute      ,0
33148,here is option  in untested code form     its not mutually exclusive with option  of course im pretty ambivalent on whether adding  to  is worth the code  it sort of depends on how often java developers chain future ,1
33306, is the instance of page and  is nil so this produces select tree with empty values for options can you fix it please  thanks ,1
33309,is there a reason youre adding a bunch of whitespace ,1
33309,oops  i thought i had caught all of those,0
32792,when i wrote this  i still had implementing i did it this way because doesnt have a reference to the session  so it would have no way to determine the setting for    also  it di,1
32792,to clarify   would return   would have a method which could properly determine whether to autoclose the session    this would allow session,1
32792,i can understand the desire to not want to override an explicit value  but the idea of passing in autoclose should really have been this concept of i think,0
33326,this looks good and i would merge a pull containing just this can you add a spec  or i can in the new pull,0
33327,here  were fixing the metadata when doing an update  another bug that was exposed by this one ,1
33342,how are these tests intended to be run  in a metro app  then you could grab these from a text box input from a unit text framework  then perhaps could grab these from the environment ,1
33340,this change has raised another issue for me    nodes run on workflows before this change were run with a maximum harmonic order of  as a float and now the values are not considered equal  with workflow level as debug and it says ,1
33342,they run as mstest without a ui  this  should go away with the configuration api ,1
33352,argh  youre right  thats one of the differences between this version and ours  ill fix,0
33359,arrbee should  also be taken into account  similarly to  ,1
33361,can you push a commit to get rid of this debugging code ,1
32138,changed to use  module as elixir master returns a keyword now,1
33342,can you put the header above the attribute  that would be consistent with my code and with the coding style youre using with test methods,1
33371,before this  i would check for being null  or  from  if either of those is true  return   that will handle returning zero for a nonexistent or null valued field,1
33010,yes  but if we remove this  annotation will work only together with if you sure  that this variant is better  i can try remove this,1
33372,this is the pattern i typically use the reused pid case should be extremely unlikely itd have to be a long running process to really cause problems,1
33158,all over the code  their is   and i was wondering  whats the purpose of all those underscores ,1
33373,yeah  i thought this implementation would avoid some pathological case where  followed by a direct update to  or  would give unexpected results but the more i think about it  its no extra   protection at all  and just results i,0
33382,what does do   does it set up some kind of test expectation   this will fail if i remove the invite call below   it looks as if nothing is actually being tested here,1
33382,reassigning a variable another value is generally a bad idea,1
33382,you could dry up these tests a lot by leveraging  and the tests would begin to be more poignant ,1
33382,if this is commented out there should probably be an obvious reason if were bringing it main line this does not seem obvious,1
33384,rebundle revision and repository should probably be an input  please open a ticket and be mindful when you merge  or just make as an input now,1
33382,looks like keithtom created that using   seems to do a fake http action and compare the url with what is expected  something like an active resource version of,1
33373,fixed per your suggestion in ,0
33384,debug option is commented out in the configure script wont this cause a failure when we are automating the build of a dev image ,1
33382,ic  this was a spec that was broken so i was just trying to get it passing before i submitted the pr  i think garylin is aware of the  inconsistency,1
33382,one way around this would be to assign the id to a variable its used twice anyways and then the cardlink variable becomes pointless and can be removed        ,1
33077,thank you for the review  i added unit tests for  and also fixed a typo  ,0
33394,code can only be seen if youre logged in and have seo privileges i need this approved so i can show it to jo ann ,1
33084,why is this so separated from the rest of the ssl config  also why os the first option  afaik should be more widely available,1
33401,correct computation of the scrolling amount per your code  instead of the one adapted from qtlabs flickcharm,1
33401,when kinetic settings is overriden scroll directly    note that using the base class call introduces some flickering  ill look into that  it probably happens when the viewport height is even,1
33084,it used to be next to the zlib finding its earlier because i started earlier and id rather use that one ill change the order,1
33382,i commented out the call to below  and all the tests passed  this test doesnt seem to actually test anything other than that none of the code here throws an exception,1
33401,for this particular call we are resetting the documents position from   to where it was before we switched from another document,1
33382,yeah youre rightdamn,0
33384,i left some of the stubs in so it could be finished later  there isnt any support for debug on rebundle asis  so there is no reason for someone to be setting that mode on the creator  we dont create   dev images on rebundle,1
33382,theres no real expectations so yeah  really only things that cause it to raise an exception  like a bad url maybe  like you mentioned  would get caught    i see that you were just modifying this and that it was already not testing anything  are you abl,1
33382,ah yeah  that makes total sense and it shouldnt do things like see if the user can authenticate afterwards    it still seems wrong to me that the test passes if i comment out the code being tested  there has to be some kind of expectation we can setup ,0
33384,added inputs for both and tested,1
33382,and in the    instead of nil in the return spot  we just return the http success thing,1
33382,if i change it to this  then it works as expected and fails if i comment out the call,1
33408,id make  a var somewhere instead of using a magic number,1
32148,below  you got rid of those  right ,0
33408,so does this actually work  even if doesnt find anything  it still returns a nonnull nonundefined thing,1
33382,james  i just now saw your recent posts  checking that the response is success might be good enough actually    whatever solution you come up with  i think it needs to fail if the code being tested is commented out,1
33382,yeah makes sense  let me test that,0
33382,woo hoo,0
32148,if it ends in   it should return true or false  right   so   ,1
32148,i meant the   i think its a good practice on uninformative args like true to use this technique to make the code readable  otherwise its really hard to remember what the heck that does,0
33405,what is the deal with the commented out stuff  does it need fixed or removed ,1
33382,azimux  what do you think ,1
32839,this was resolved in,1
32355,ya  i think theres room for improvement in our error handling in this arena in general,0
32148,i would kind of like to know if it doesnt,0
33382,just checked out the recent commits  i think those are much better   looks like itll fail now if the thing were testing is not executed,1
33382,i would change all  of these to lets and delete this before block    i dont have a personal problem with before but ive seen it heavily recommended that before be avoided due to potential headaches down the road,1
32148,i like the thought,1
32355,dry suggests we need something for them  renames may be a good idea  but the only other option is to actually repeat this code each time it occurs,0
32148,i thought i had added a new comment here  the ones below are necessary class methods  if you dont like the name  we can fix that  they are used in more than one place  so dry suggests a   method somewhere  and this seems the right place for it,1
32148,no  the point is you can test it for existence with nil   it will return the card if it is real  would you suggest a   postfix for the one that does the new below and make this one no postfix ,1
33424,i think this is only on the initial photos  like background photos and the default profile pic  all users need access to those,1
33424,correct  is only used for the initial photos in  otherwise  we encounter the error i described in a previous comment,1
32148,im working on it  i suspect we may need to keep it around for a while so that migrations will run  ive had similar with the cardtype model,1
32148,well have to carry this one forward as something we still want to fix,1
32148,this is implemented now ive also cleaned up as many of the references as i could    you can delete when you review this,1
32148,methods ending in   should be booleans  methods ending in   have two common meanings   ruby calling object will be altered  eg     rails raise error on failure eg    this isnt either of those    im thinking about f,1
32148,done added the codename to the error message for easier diagnosis,1
33424,how about using the local variable user defined up there ,1
33424,oops  missed that when copying the conditional down,0
33076,i added a task to this backlog card  remember user mode per file extension as a user when i open a file and specify a specific mode i want brackets to remember my descision,1
32148,as it turns out  i had to move more of the migrations up before the codenames one  because it uses all sorts of core wagn code to do its thing  it needs the table names and columns to already be the   new ones  so all the structural migrations go first  t,1
33382,how could i not do this after all smiley,1
33010,i think we could use some smart default based on the method name,1
33076,with glenns work for js inline editors we can i was keeping this around to get the context around the regex results ill remove it,1
33445,i thought about it  but one thing to another  wed really want to wrap every single i o calls lets keep it targeted to observed conditions for now hopefully  at some point well have a way to get the   site offline during updates,1
33445,seems safe to add these around all read operations  since they should be less likely to fail but sure if we want to fix each problem as it arises thats fine by me,1
33309,its in and appeared to be used once we went back to the wide version of openbook,1
33076,ill have a look and if its easy to replace ill grab them if not i will log a clean up task ultimately we probably want the language intelligence stuff factored out as a plugin that both clients can use,1
33309,added a line then deleted so no change,1
33309,its only as big as it needs to be while sets a defined size,1
33076,i like it  i wanted to move the list out of the way so the user can see symbol or line highlighting this looks much better,0
33115,   how automake can help in silencing make    to enable the use of silentrules in his package  a developer needs to do  either  of the following        add the silentrules option as argument to      call the macro ,1
33076,yes  that is the api i added a comment to avoid confusion,0
33076,i put an encode function in this file for now i sent a team email to figure out which encode decode code we want to use and where the shared code should live,1
33451,you need to do something proper on the exception it is very important to handle it well we dont want to show the user the exception trace handle it  show a proper message to the user,1
33076,haha  that makes two of us i had to think about it too    i started with the comment  but then thought renaming the variable to fileinfo was more concise and removed the need for a comment,0
33451,yes i tested it and it reverts back to the previous state for all the fields associated with it,0
33463,it would be nice if youd test this  i put a check in so that it doesnt yell at me every time about there not being an ae checkbox p,1
33076,this occurs when you type  plus something else and then delete backwards its triggered when the  is deleted since no plugin will match this code gets hit more when the is enabled  but since the   code requires the matching character to ,1
33457,yo dawg  i herd u like data    sorry i named this data    maybe iadata  or blobs  or    ,0
33076,i wrote this before joels plugin code landed my intent was for quick open to make this interface public so a new plugin could call new on this and then register by passing an object rather than the   bag of functions do you think i should go with this ,1
33469,awww  i liked that space note this is funny,0
33470,we should throw a try except block around the news stories  just in case the google feed isnt reachable ,1
32801,when changing tables that possibly are already in the database in the case of updating an installation it is good practise to create a migration for that change ,1
33469,jwcrypto  is published  we can update to that,1
33469,lets improve this comment  its ambiguous and could be a merge blocker,1
33469,can we get rid of it now  or is does invoke callback before function completion ,1
33469, awesome  updates to test coverage  i did a cursory sampling  but love how many new areas were testing,1
33483,i think we should specify that a grey strip  without a name  is another nurses vacation segment and then should we be explicitly clear that just because theres a grey stripe doesnt mean that they   cant schedule ,1
33483,maybe link below to schedule a vacation segment ,1
33483,should we mention that deleting a unit will delete all the nurses vacations for nurses in that unit ,1
33434,i guess it could be an unapply  but it should rather return an either then use fold in line      the match  uses the   then  of the case class,1
33158, is for marking the string as translatable by gettext  same for  or  in gsettings schemas     is a programing convention meaning that the attribute is private to an object and should not be accessed direct,1
33457,you know  we could do this one on the backend too  ,1
33499,i think that a missing dependency should be logged as a  ,1
33508,yeah  i know  but it was only one line,0
33507,maybe make this if statement a little more readable eg extra vars,1
33507,fixed it in the next push  reused dir  ,0
33504,i guess you can simplify things and make the code more general  have a look to this simple implementation    i would expect to use a sourcemodel which is a container in this way  ,1
33507,im going to remove this onemaybe its more of a project specific function  ,1
33504,good idea  ill change that,0
33507,add a parrameter  true or false   and let that one decide weather to catch doted files or not,1
33522,its preferrable to changed state before setting it as a parameter in the action and check parameters    although some actions may store a live reference to the parameter  others may not  resulting in an undesired behaviour  furthermore  im aware some a,1
33522,we want users to provide a value for it assignation is just to provide a default value  we can not use final here s,1
33490,it does  as match with multiple properties is used in all cases  i changed this in new commit anyway  to keep consistent with other multiple version fields already in fixture,1
33523,iep  this should be removed there is no need to call it twice see below,1
33522,wow  unused code    great    less lines here ,0
32801,makes sense  looks like there is an upgrade method in this file  would that be the best place to do it   still relatively new to pyro and oss contribs  i just dont want to make a migration convoluted by   trying to implement it somewhere stupid  thank yo,0
33158,thanks  this is kind of new to me,0
33457,lloyd  when does this get invoked   when can sampling be enabled but there not be   it looks like is created as soon as this module is run  and cleared only when session context comes in and the   user has not been selected for samp,1
33490,i know  but php does allow it   i asked docb about this way of hiding things from interface and he is ok with it,1
33457,lloyd  excellent note  i should have put that in there myself  perhaps instead of having a discrepancy with the upstream  i should just change upstream to pass the name of the message,0
32629,we could wrap these  ifs in a if  debug  and then check for each case only if debug is true,1
33457,a note in general about this module  i am converting it to be a pagemodule  primarily for unit testing  having items as a page module means we get to start them several times in sequence  each   with different options  as well as eventually allowing us t,1
33546,could you put this sample code in a source file and import it so it is compiled ,1
33457,are these intended to be there only for development ,1
32801,added a migration for this column,1
33550,you used a here  i think an would work better a select is used to reduce the array down by returning true false to use again later,1
33411,i get this now  ignore me  ,0
33537,could you change this to  ,1
33457,when is this data saved to   more importantly  when is this saved to the backend  only upon reinvocation of the dialog   if that is the case  we may lose a valuable data point if we have a potential   user who tries once  decides it,1
32853,if the row is created from a volatile transform from a random number  we need not transform  or itll create a new random number on every row of the resulting dataset so   is valid for both types of   rows,1
32853,this is also being optimized  as the compiler recognizes it as constant  even tough its stored as a variable     im not sure how to force this to be volatile  but in theory  the  check should deal with it ie break in case it is,1
32853,the  check aborts this case successfully  and none of the others  and none of the regression cases  too,1
33568,the package name should be in the params file  even if its the same on all the platforms we currently support this will make any future porting to other platforms a little bit easier,1
33457,can we get a happy case test for this ,1
33573,sorry  i forgot about responding to this  ive added a commit that deals with that now  thanks for the feedback,1
33578,given parameter has no ip address  action should fail on checking parameters with provided one    we should either provide a with an  or change the interface definition to make accept ,1
33576,timothy warren wrote    uri string  the default setting of auto works for most servers  if your links do not seem to work  try one of the other delicious flavors  ,1
33583,three ways  and        besides  is it necessary to support  both  password and oauth token ,1
33587,i had thought of that but then decided not to change states  what i really wanted was  and   but this aint haskell   can we rename  to  or something that resembles module and  to  ,1
33457,this is accurate to what they were shown instead of us reparsing acceptlanguage headers,0
33537,rather not they are going to drop php versions so there is a pretty big chance that  will be on that list also there are some issues with that version on travis due to compatibility issues on ubuntu    so testing on  should be suffici,1
33570,anchor is a resource  you dont need to include class to use the anchor resource it just needs to be in the modulepath,1
33591,same as for should be renamed  imo  can be prefixed by  eventually,1
33596,this is actually the  old  syslog instance  per  you then go on to return the old value,1
33537,i can rename it though the correct name is uppercase and iirc there is something in the phpbb coding guidelines about using uppercases with regards to names  i can be mistaken though didnt check so if it doesnt it can indeed be lowercased  al,1
33537,i just checked and its in the phpbb x coding guidelines i dont have a strong feeling for ether so ill convert them into lower case in a following commit,1
33598,we should still register the script just not enqueue it,1
33469,i agree that this should be fixed  i dont have an immediately simple way to do this that doesnt cause browserify to bloat the bidbundle  and the goal was to keep that minimal are you okay with my   delaying a fix for this until the next rev ,0
33469,as it turns out   was already there and not used  i noticed the same thing i chose not to take it out yet agree that cleaning up dead code is something we should do do we have an easy way to detect   dead code ,1
32992,got it  thanks for explaining,0
33469,agreed  ill fix this,0
33603,the color should probably be from the  to prevent introducing another red color,1
33469,  to lloyds comment  or  would be more immediately comprehensible though i missed the fact that the abbreviation maps to the spec at   which is a mitigating factor,1
28089,btw i think nokogiri has real canonicalization support now,1
33608,this is a trillion times better,1
33616,i think this should be a ,1
33587,the thing is we can get this working for  as well thus we can evolve to        thus the last one in chain is not necessari,1
33617,cool  this will capture the most critical places to message the user,1
33616,that depends  i made it  emulating githubs behaviour,1
33452, is a wrapper around the fortran compiler that was used to build openmpi as far as i know it doesnt have any fundamental changes compared to the program that it wraps except for adding a few   preprocessor definitions and linker include paths by,1
33622,is there any way to do this with accessibility ,1
33626,this is fine grained in the detect script,1
33283,youre right concerning  for dz  you can simply loop over its elements  and zero them there may be a simpler way  depending on what your op is actually doing  anyway  you should launch the test with ,0
33537,thanks yeah  variables dont need uppercase for instance  is all lowercase,0
33537,yes  i know but i recalled a rule on that  but obviously im way ahead off everyone with the coding guidelines that ive got in mind  p,0
33626,ah  ok  becuase its  maybe just rename the method then to   ,0
33626,yes  i think i was testing something and didnt revert the change to,0
33537,lol you should go ahead and get started on phpbb  so you can use those guidlines if you get it started  it might not take so long to get it done when we get around to it    just kidding ,0
33537, slap     on a more serious note though  unknownbliss wouldnt allow me because i   must   work on this p,1
33640,the reason i had the floats here was that when the window was too small  these numbers would go from one row to like  rows would this problem come back by removing the floats   ,1
33537,the above two  can simply be  and  respectively,1
33640,i thought we should do this for other accordions like activities and the as well specifying the  we can do that in another commit though ,1
33641,this is on a button  so should be in the form of a verb phrase eg format saml response,1
33537,dropped the first one and fixed the second,1
33641,also  what happens if someone used the form for attributes  but also set the same thing in free form jit field  does it matter if they are using subject or attribute for user id  see comment below about   testing,1
33640,as a general comment  please test the functionality of the elements you replace within the html  since some jquery logic depend on the relative relations of these elements although should not be   ideally  ,1
33640,do we really need this   where would we need to use this   any reason we would keep this around   ,1
33644,cmcavoy take a look at this and see if you think this is a reasonable start,1
33283,done  i ran  python test and there are no warning related to  however  there are some for the other ops in ,0
33640,ok cool now i got it ,0
33648,is this the unused return value warning you were talking about  because theres another  a couple lines before that hasnt been wrapped,1
33640,they are now inside a fixed size six columns container so that will not happen the new ui only changes column sizes at cut off points and the column size does not get smaller than px so it   should be fine,1
33646,here you reintroduce a superfluous else according to samueltardieu   as the previous condition leaves the method i am not sure if i am in the same boat with him in this case  but i wanted at   least to ask if it was a deliberate decision or an accide,1
33648,yes it was  dammit sorry for this  fixed with,0
33641,agree that the names are confusing  just tried to get it working with minimal changes  for now we can just rename the var and leave the refactoring as a todo item   ,0
33653,can you please rewrite these examples to the new syntax rather than removing them ,1
33644,yep  it seemed suspicious that i was getting rid of so much earlier and it was ,0
33076,actually  i was able to copy paste the new regex expressions i cant share the code easily yet  but i left a comment out factoring out the functionality into a share js intelligence module,1
33655,i see no problems with that   help a noob here should i make a second pr or is it possible to edit this one ,1
33655,it will minify to one char anyway  so better to be succinct ,1
33655,no worries if youd like to update the pr that would be great  otherwise one of us can do it,1
33641,if the user selects subject there is no issues at all  say the user selects attribute and the name to be say   if the user now sets something like  in the free from jit field  as long this value is correct the   assertion wo,1
33644,through socialshare  presumably facebook uses the full power of open graph data for tweeting it seems to use the format  no idea what it does for google ,1
33537,erikfrerejean it happens occasionally,1
33667,you need to inherit from the params class if you intend to use variables from its scope as class param defaults,1
33644,hrmph  theres also a way to create your own opengraph objects which is probably what we ultimately want to do as we wont be able to aggregate stuff easily if we dont have a custom o,1
33653,done  ive also removed some old debug code that was lying around for a long time heh,0
33653,true   to get and  to set would make the api a bit cleaner than it currently is  i already talked to stojg about this  and he didnt like the  etc either sminnee what do you think ,1
33537,committed a change that will allow the creation of setters if required  simply add a  method to the object and the rest is handled i do not like the idea of using setters for the sake of using setters   because maybe somewhere in the future,1
32789,well  the thing is join accepts any iterator  so you can use a generator instead of a list the following  expressions are equivalent actually  the generator ones should even be more efficient    ,1
33668,if im understanding this line correctly  youre calling the method from the superclass  which is a nop that always returns false this seems like it would hinder performance for no reason or am i   missing something ,0
33626,would have helped if i looked at the code ,1
33668,you are correct  i added it for simmetry with elementend which does do  stuff in case theres ever common code we can push up i can remove it  with no harm if you prefer it  ,0
33641,just a thought  if the user selects attribute radio button  what if we disable username or federated id text field and basically force the user to add the attribute in the additional attributes text area    if we go that route  we can remove the attribut,1
32789,i agree lists are easier to manipulate but in case of duplicates it might cause unexpected results  i think the api should be strict as it is low level stuff not being strict might hide some errors dont you think ,0
33668,dateutil contains a very good datetime parser that undertands all the  possible formats that can appear in an xml file in utc  with a timezone   year first  etc    maybe theres an alreadyincluded way of doing it  but i was unable to find  it a simple rege,1
33676,this allows to launch awx in fullscreen on ios devices when added to home screen,1
33076,i would suggest the bag approach and moving the documentation down to here  there are so many args to that i think its actually easier to read code creating a bag than to try to figure out the   meanings of an unlabeled arg list just by ,1
33675,if this is for debugging purposes  please remove it,1
33668,you can keep the method definition in the superclass as a nop if you like the symmetry i also like symmetry  but please dont bother calling it from inside the methods in the subclasses for now if it   ever grows to be more than a nop we can add the c,1
33076,i was thinking wed upgrade to return enter and escape for these cases    ideally  all nonprintable keys should be mapped to friendly names by or else we wont be able to register shortcuts for t,1
32482,the privileges are casesensitive in current master as far as i can tell  caseinsensitive privileges should never have worked correctly if you can confirm that these privileges used to work  ill try to get   caseinsensitive privileges working in the ne,1
33668,well  i just looked over googles documentation and it seems that they follow iso  loosely  the only difference being everything after the year is optional     if that is the case  ,1
33668,sorry  read a bit more and realized that kml takes more timezones than just utc  my bad im not sure what to think now,0
33076,oops  this actually crashes now  it looks like someone made private  im fine with changing it to public again though,1
33668,nitpicky is good  makes the code better     id say dont merge yet  tomorrow ill try to improve the performance a  little and fix the tests im not sure about the dateutil  though  ,0
33668,youre right  i think dateutil is probably necessary and the more i think about it  the more i want to put dateutil into the gpx code to improve consistency there ill have to benchmark that though  ill   only make that switch if its faster and it coul,0
32789,fair enough  ill make the required changes,0
32148,agreed  the good news is we have at least one test that will fail  so if we fix it  we can remove this and the tests will still pass,0
33076,if you have two of the same selector in a file  i think this would only let you select the first one  seems like some work to fix  though  so if you want to spin this off as a bug im ok with that just let   me know when youve filed it,1
33693,actually  after looking it up  it seems you can only alias a namespace the compiler has seen a declaration for already so the right substitution to make would be something like    becomes,1
33693,hmmm that might work  ill try it    ,0
33693,note that there are more ways for namespace llvm  to get mangled by whitespace and not to be recognized  than there are for a simple replace of llvm  but ill give it a try    ,1
33693,agreed but theres also using namespace llvm to detect when using the other method    the good thing is that once done  we could recompile any llvm application without changes and maybe even submit this patch to the houdini folks   ,0
32839,im actually pretty sure that latest currently doesnt work as a fallback so this ones still left,0
32839,done in  but i ended up going back to  and actually using the validity of the form,0
33076,i think you want  here  since there could be any amount of whitespace before after the ,1
32148,i think i fixed it  running tests now,0
33452,so is it alright to keep it as  then   as far as i can tell  the  environment variable  set to whatever  was set to  with  acting as an override  but for some reason it doesnt  that being said  i c,1
33076,that makes sense ill add a todo,0
32355,as you can see  they are gone now  thanks for the help,1
33076,i found this too when i merged with master this morning fixing,1
33076,good catch i guess this is similar to file quick open where you can have the same file names in different directories yes  this is a bit of work since the results will have to be changed to differentiate   the two ,0
33722,tiny note  the period in www needs to be escaped  otherwise it means any character  so www      then cake  ,1
33076,fixed all those cases good find ,0
33076,filter is now search    match is now required my plan was to ultimately make a way for other plugins to be added that were not triggered on a character for example have a quick open that searches all the menus and   commands it would be trigged by a dif,1
33737,i ran rake on this branch and it failed  and i believe the following patch will fix it    if this look ok  can you update the pull request ,1
33739,walt  jim     you should pass the database that came from the function to function to avoid cross threading issue  calling without a database parameter uses the database that was create from the main pylons   application thread inst,1
33739,good point  thanks jpoyau     wegrata that might be what was happening when we were calling with a null post body   it was certainly causing uwsgi to barf i wouldnt have thought cross threading that db object would do   that  but maybe   ,0
33653,note that these items have been removed because theyre no longer relevant  theyre doing an incomplete job of something that is now covered by   sqlquery is now all sql fragments  all the   time ,1
33653,in particular  the jquery style it out of character with our other php apis    if we wanted to keep hacking around with this api  we could potentially remove the  argument in favour of  and  as a pair of methods  which would,1
33653,sminnee changing them to  etc would be consistent with    etc which ive already changed to   etc compiles the internal predicates from an array into a string  imploding it with a connective  so ,1
33653,yeah  is returning a string representation of the from clause  the alternative would be that we drop those methods in favour of   the advantage of that approach is that the array to string conve,1
33653,if youre going to have and  then wed also have    all of these would move away from the fluent syntax  but thats probably okay  since this class is really an internal plumbing class an,1
33115,oh  i got it with arguments is not deprecated  but we can omit it if we already use  silent rules are disabled by default so i use ,1
32482,branan can you be sure to update the provider so that privileges are case insensitive,1
33764,have you reported the bug ,1
33768,can you skip the whitespace changes in this pull request ,1
33768,no worries  just makes reading the diffs blame history later confusing  ,0
33076,i think we should change the var to match the new module name i think weve always kept them in sync for all our other modules,1
33768,oh sorry  my emacs does that for me ,0
33740,good catch  the default should be true,0
33076, has already been escaped at this point  yet will escape it a second time  making it display wrong    in general  i think its best to do the escaping as close as possible to where it gets inserted into the html strin,1
33774,not sure if we explicitly allow preference names with whitespaces at least we shouldnt accept those when firefox doesnt support it might be good to check that,1
33739,jpoyau  wegrata     while conceptually that makes sense  im not sure it will work much better the db that comes into the handle function is too specific ie   and it needs to be saved in ,1
33778,backported this to froyo  was missing this function,1
33777, the year of the projects inception  specified with  digits this value is used when generating copyright notices as well as being informational    so yes  youre right  it should be ,1
33782,what is this null  add a above and use variable instead of null,1
33786,what happens when there are more than  files in a directory ,1
33076,hmm  although for that last example its a little tough because of the  tag getting injected if you escape it late youll break the angle brackts  so maybe in its best to make sure item and query are ,1
33786,also the   appears to be assuming that the average size of the filename part of an is  bytes ,1
33792, returns empty array so we should probably start to dig from here,1
33792,interesting fact    if we swap,1
33786,would also be good to join flags into one define  since they seem all the same,1
33799,can you change the control flow to this     ,1
33786,ive seen this in examples around the web,1
33786,why add all files in directory    it looks to me  after reading the man pages quickly as if can monitor the directory directly  youre not returning the events anyway  but if you monitor the directory  you can still find out which fil,1
33786,there could be  events  although theyre being thrown away anyway,1
33786,so  every loop you register inotify handles  check for changes and reregister  i could be wrong  but it seems wasteful  and might not get some events in between the checks    i think you should init the inotify on constructor and clean on destructor,1
33799, already checks for the  header should i move that here ,1
33674,the locators are named a bit differently this is not a element at all its just an input checkbox so line  needs to be changed to just find the element and click it line  is not required,1
33786,with at  on modern systems  that starts to get a little large to allocate on the stack,1
33786,most of the time  there wont be that many i think a dynamic array with lower bound of about  concurrent events is probably a better choice,1
33674,you can move this bit to the top of the page with the other imports then it can be used within the class,1
33799,yes  someone reading the code needs to know that this method only is relevant if the header is present,0
33401,done in next commit,0
33674,you need to restore this locator because its used below    nb this technique of locating probably wont be used in the future but at the moment we are just trying to keep the test layout the same and migrate to webdriver ,1
33674,need to prefix this with  and for the locator you need to reference the one on line  above so remove   this will make it reference the local variable rather than the class variable ,1
33774, is the pref  where are the white space you mean ,1
33774,because the profile gets recreated,1
33774,oh wait so the second entry is the value the tuple confused me i just expected a hash sorry,1
33774, and gets a new folder name to make it better readable i would store the path operation in the same variable further asserts in this test could benefit from,1
33774,since that is the end of the test i dont see the value of doing that if someone doesnt read the code properly it till could be seen as using the same directory even though it changed,1
33824,can you fix the extra spaces before the equal sign ,1
33786,because the last read would block until there was a change,1
33825,what about  exception  i see python code handles this one too,1
33825,ah  i see  thats  for ruby client and youre doing this check few lines above,0
33828,i have these in my global gitignore file as you end up adding these lines to every file,1
33828,as this method isnt in oscar  i cant really merge the pull request yet as it would break other installs    one option would be to patch oscar to support this method but before i do that  id like to understand a little more about why you need to link t,1
33839,sorry juste figured  this have nothing to do with your commit,1
33847,this is not defined on os x so it throws a timespec redefined compile error youll need to a more compatible way to handle this,1
33847,the easiest fix would be to just change that line to  since the only reason its there is to define something the windows headers dont,1
33847,okay  ill just make that change then no need to bother with a pull request  thanks ,0
33845,what if the instance hasnt yet been added to  ,1
33847,thanks very much     ive got an osx machine here so ill be sure to test any changes i make from hereon out though i think the c code is safe now ,0
33845,same re class templating,0
33863,this is a os project  but i still expect quality code somehow these nested  seems a code smell to me could you refactor this basically i think you need another class that is responsible for explain   what  mean something li,1
33864,hashtags entities are on a text property ,1
33840,thanks for pinging  will look again,0
33872,when a component is idle it means that it doesnt want to receive tick messages  but if its message queue is not empty  it will be activated by the simulator regardless  meaning its active    i guess running and idle are not the correct names,1
33872,should that change take place in soosim or soosimui  i understand its the latter iff they talk about different things    would it make more sense to use the small step by default  would it help us avoid this issue  so that running means running an,1
28089,great   i will look into that,0
33886,i think we actually want this the other way around  since traitsui is the newest version ,1
33888,is this else needed ,1
33893,filereader is in chrome  ff  opera missing from stable safari not sure why caniuse is reporting partial for ff op i just pinged fyrd to ask why     suggested     supported in chrome  firefox  opera safari is currently missing filereader support,1
33895,oh  this is not used anywhere else from what i can see,1
33897,not really related to this commit  but it seems like this instrumentation might actually belong in the ,1
33899,we should use the enums here instead of the literal value,1
33899,same here  or we can just check the range and assign  something like        otherwise throw or n,1
33900,this is very pretty,0
33894,i added the x because using the bootstrap the left hand column would have to be  or  when set to  with the x image  the image looked totally lost when using x on   the  width  the image overflowed too much that it over took t,1
33909,will there always be a completion time  ie if this comes back null   empty what happens with the parse,1
33909,just a test  can you receive this  ,1
33901,fixed  hope thats what you meant i took it over from one of the other checks where its also wrong then,1
33792,i was trying it on live app by dropping in some puts and just refreshing page,1
33923,sorry  working in the same line of work is redundant uses work twice and too broad ,0
33881,dchelimsky should comment  imho you dont want any permanent comments or pending specs ,1
33923,yep  doing the same job is a simpler way of saying employed in the same profession my priority is conversational language thats conducive to sharing on social networks,0
33923,i agree about the attraction of piquant text  but do you see that job is misleading in this context  as if it referred to any particular job position   it will make people think if only i was a man  i would   get  more for doing this same job  which ,0
33909,also  we should add a convenience helper method on cloudtable to consturct a query against itself,1
