pull_request_id,body,Agrees
33033,minor   for consistency  ive been trying to use the  method whenever more than one property is being set these two lines would thus become    as you did above  with   ,1
32781,stof  is allready in this extension its not my add,0
32781,and i know it is the same syntax than the previous filter added by myself following a discussion in the twig issue tracker but i find these names quite unreadable  which is why i suggest renaming   them,1
33040,is there a specific exception that happens in this instance  i would really like a less generic rescue here than simply from ,1
33035,it seems like this section of code could be simplified if we just always return a thumbnail from our servers instead of sometimes linking somewhere else the main benefit not hitting the database if   theres an external url  is lost since were now getti,1
32741,if im storing an encryption key for this user  do i need to store an origin as well ,1
33001,this looks not good to me a constant like this  also it changes the default profile picture  i will go ahead and merge this for now but we need to change this,1
33041,could we maybe turn this into a function currently i dont really have a context what these are  it would be nicer to simply ask it a ,1
33041,style  lining up the  with the rest of the rhss would be nifty,0
32741,jeff balogh wrote  ,0
32667,we shouldnt pollute the global scope here,0
32741, granted  as far as im concerned  site is just an index value im using the hostname of the remote service because i figured itd be easier for folks to work with  but it could be any string value    if this is an index value for your use  why bothe,0
32667,change this to   mozllaorg sends  which means that it cant be embedded,0
33046,shouldnt that line go into the else above as well ,0
33041,actually this test looks exactly like the one below minus the typo,1
33040,in my specific case  the error is   but in reality  in under what exception would it be okay to leave an order in an noncompleted state when there is a valid processed payment for the order   also  i   imagine there are many different excepti,1
33045,i believe youre incorrect here   for true  for false  since youre doing numeric tests and not using it as return values  weve also got to think about backwar,0
32921,no  this pubkey is bogus  lets remove it,0
32921,we left in an unnec pass arg to lower down in this file  lets fix it,1
33050,wouldnt it only be necessary here to use   any particular reason why you chose update in this scenario  and are passing the  variable along as well ,0
33052,use in for these,0
33054,this wont work most likely consider apppath  how about     ,1
33035,were not always generating the thumbnails were only generating them for json results since thats what the widget uses    that being said  im not opposed to returning a thumbnail of a constant size  hosted by us  instead of sometimes linking offsite,1
33054,yeah i tried that and i came to the conclusion that files that are  included from app should have the app  removed but files that come from  some where else should have that part in the path to avoid confusion and  namespace conflicts    example   confi,1
33035,added a note in,1
33054,so in essence  the app folder is special  all other folders will be referenced with the name of the containing folder,1
33035,that breaks  returns something which already includes a domain  its not perfect  but its easily fixed if users set to a full http path,1
33050,i have to confess here im not totally familiar with how cancan works    im using  because it seems like  is available all registered users according to  the third argument is absolutely unnecessary  i misunderstood wha,0
33050,i think that normal users are not granted permission to view items by default when using cancan cancan is a whitelist system,1
33054,this one is a bit tricky  ill hack around tomorrow to find great solution,1
33054,thanks   ,1
33010,i dont sure  that this a good idea if we do this  we will must to split loop over propertyannotations on two parts first for real properties and second  for virtual imho  its bad  by the way  i know  its implicitly  but methods can not  to ha,0
33063,although thie has a nice ring  well go with your change,1
33045,i went to to test something out     we never discard sources      the default value of zero true in the config does work if i tested this correctly,1
33070,should this be defaults to the system default temporary directory or something like that ,1
33070,ah  that makes much more sense thanks for all your contributions by the way,1
33045,youre falling into a boolean trap in your simpler example the false  only prints return because youve got  in there,0
32732,if you are hiding the password in another way  we can remove and,0
32732,they were working  at least the db hit counter was why would they stop  they stopped after i changed the db password  but started again when i changed it back   ,1
32732,i cant change the password on the server until the changes in the code are made please remove it from your copy i removed it from the repository copy if you cant  we should get the changes into   production asap,1
33072,why is this necessary if it has an empty implementation ,0
32732,yes and yes how do i do that ,1
33045,i think this is another point in favor of my original true false method youre using numbers and numeric tests which is still bastardizing types just like using true false not you personally  but   proponents of   while i claim true false is much more,1
32732,i checked the repository first  it is not  it is  sorry about the confusion is in the repository and there are html files in there some of them are hardcoded for the present like quotes,1
32680,the thing is that i had the   problem after enabling the sharing feature in the plugin  while i had never ever faced it before without the sharing option    that is why i thought about creating a test for the specific scenario where i found the prob,1
33072,oops  pull in  cleanup after     sent from my windows phone    ,1
33078,looks like some of these files have a crlf issue,0
33076,i think this is reversed  we want ctrl g on win and ctrl l on mac on mac  cmd g is already mapped to find next,1
33078,prolly should update the description for the new functionality ,0
32741,jeff balogh wrote  ,0
33076,nit should be its,0
33078,i think erik purged the crlfs that were already there in my copy of this branch over to there are no crlf issues,1
33078,cool hard to tell from these github diffs,1
33077,this function should probably have a test its not entirely clear what form the  object should take,1
32792,is there a reason you did it this way   to me  if there is a session owner it should define the auto close behavior  but maybe you ran into a practical issue there     specifically i would think  ,1
33076,it looks like is pretty well supported ff  chrome  ie   so to simplify things maybe we should just use that ,1
33076,the strings have already been concatenated  so i think you want the last arg to be just ,1
33087,havent checked this yet  but are you sure about removing the  and  closing tags ,1
33087,i in fact should not be    ill update the pull request    thanks,1
33088,probably dont want to leave code in that is commented out in future months youd wonder if it wasnt valid  or wasnt completed,1
32992,i see you changed this from what happens under the hood to something that describes the intent   should we surface whats under the hood   maybe not at the stakeholders level,1
33091,please use braces here instead of just a newline and tab to represent code within the if block ,1
33091,what does  mean  talks about using  for  perhaps you could write a line to document what   does  as its not very clear from just reading the code ,1
33084,we need  prefixes for these macros  or the likes,0
33084,lots of macros here can you move the macros inside the function body to avoid duplicating the function header ,1
33084,this can be abstracted,0
33084,share function header  move macros inside ,0
33035,we shouldnt require that people using mc including our future selves set  to a full http path just so that this template works its too strange of a requirement,0
33035,okay  ill look for write a template tag which fixes the url so its always absolute,1
33035,indeed    constantsized thumbnails sounds like a good idea to me  but it belongs in a separate branch,1
33115,isnt with arguments is deprecated  and you are already using thus silentrules looks redundant,1
32406,well  not exactly that the controller takes care of it its just that no copying actually needs to happen in my code  because it just autopopulates the form with correct values and lets the makeaclass   logic take care of the rest    regardless  i remove,0
33035,bleh i also dont relish the prospect of having a custom template tag just for this template what are your thoughts on using  and an   my only problem with that is that the recommended method   going fo,0
32131,you mean to have called automatically  not sure  i was hoping the examples in  would be okay  showing how could be used to control this    things suddenly got busy at this end  a,0
33070,youre right what about this  by default is empty  and assumes the system default temporary directory    ,1
33127,this is probably not intentional ,0
33127,i moved those tests to  in ,1
33124,please add  to your global git   its a personal choice much like editors are,1
33046,sarah hoffmann wrote  ,0
33076,did you want to swap in the upgraded regexps that glenn came up with  or wait until later ,1
32781,maybe we can go for something like  ,1
33138,it would be preferable if you could use tabs when you modify this project,1
33076,we can remove this commentedout stuff  right ,1
33076,ideally this should be based on the editor mode  since the file extension  language mapping will be under the users control  for now  could we spin off a cleanup bug or add this as a bullet in  the   fileextension user story ,1
33076,this comment should probably be in the params jsdoc instead of down here,1
33148,isnt this violating your conclusion here,0
33076,for all these function args  we should document the expected signature  eg for filter  also  i think closure is picky about the f being lowercase,1
33148,i dont see how this will fly wasnt your point that you wanted an application executor ,0
33148,alright  and what do with the javaapi ie dont have to explicitly provide ec when you dont have one ,1
33142,replaycing import with uses here will make the plugin break because import will return true or false because it will try to load the file and we used it here to detect if this helper is present to improve   this in  this needs to be done somehow differe,1
33076,  filter  seems like an odd name  since its not given a list to filter down maybe something like or     match  this name also feels a little unintuitive maybe something like or     match  is it re,1
33142, is deprecated but is also wrong it should be ,0
33142,why does an admin has to be able to add comments  but ok,0
33076,this is a little confusing  its documented as being a quickopenplugin  but its actually a plain object that gets converted to quickopenplugin internally  it might be better to document all the   properties of the bag here  moving all the info from abov,1
33155,this only applies to jboss as ,0
33076,comment below suggests the type is not actually string  ditto for the other two search plugins,0
33155,why the split between impl and inttests       do we foresee a api spi module coming here     if we only have one exported artifact  we should name it exclude the impl,1
33076,the callers of this check truthiness  so trying to go to line  return value  will be ignored  callers could explicitly check for undefined or isnan instead,1
33155,dont rely on shrinkwrap view type  check ending instead the type could be anything  the is what the container understand    related  ,1
33076,not to nitpick temporary ui too much  but it we might want to experiment with rightalignment  i think it could work even better,1
33158,please use  tags and fix the indentation  tab   spaces,1
33158,also an indentation problem here,0
33076,i dont see a promise here is this comment vestigial   same goes for,0
33158,this import is not needed anymore,0
32853,this leaks    typically i would name this variable left  ,0
32853,row was a better name for this variable  my objection was to using it in the inlinetable when it isnt a row  just use a different variable  ,1
33076,this should be now  i believe nj changed it but id bet its easier when you merge to just ditch his changes to this file and redo the rename yourself,1
32421,this isnt thread safe,0
32853,this isnt how you fix the leak  this will just cause to be freed when it leaves the basic block  you need to use a linked variable for  ,0
32421,isnt this method heavily duplicated from the ,0
32853,i still dont see any reference to  so how could it possibly be being used      i would have expected a line like    ,0
33076,is it correct that keyin is camelcase but keydown isnt   if thats the actual smart autocomplete api  maybe we should add a comment to make it clear its not a typo on our end,1
32421,what is this used for ,0
32421,this should not use the default dispatcher  but the dispatcher of the actor  right ,0
32853,i wouldnt use as the name of the variable that contains the dataset transform  i would either rename the variable to  or i would most likely say  ,0
32421,how does this handle asynchronous backends ,0
33076,and also need to be escaped although not as uris  just  and  need to be escaped  do we have a regexp utility for this somewhere already ,1
32226,i copied it form the callback above,1
33076,i think itd be helpful to have a comment here saying what the type of  is  it took me a while skipping around the file to figure it out,1
33076,nit previously view  previously viewed,0
33076,ideally we would leverage here instead of having our own mapping constants  if thats tricky to do at this point  could you add a todo ,1
33180,please dont update that,0
33180,please dont change that neither i could be please to add you as a contributor but not as an author an author in general dont change,0
33076,none of the windows editors i tried select the line when you go to it most just put the cursor on column   personally i think thats better  since usually when you go to a line you want to read it   rather than copy cut delete the whole line  and its ,1
33180,its to check my fork change it on yours,0
33180,i know that  but a pull request must not include that kind of change  you can change it on a branch on your side if you want but dont submit it please ,1
33180,version must also not be updated in a pull request sorry  i dont want to be rude,1
33180,so how i can just send you some changes or i remove my pull request  and you merge manually ,1
33076,im not sure of the sequence of events here when does this happen   i was thinking  gets called on every keystroke  and that method always ensures is set to a plugin that matches for the current   query,0
33182,i think  was passed here to make  output which connection was used did you consider this not useful ,0
32421,these two companion objects were put in place to get rid of strange errors during compilation  i was able to duplicate with both idea and sbt  i tried removing them and recompiling  and the issue is   gone,0
33182,not sure i understand this does it add the result of running  to the query cache of all connections ,0
32421,turns out i needed to remove this when i got rid of the future  thats all it was used by,1
33076,this jquery expression appears in two different places itd be nice to wrap it in a function like or something,1
32421,thats a good question  the integrating point  is written synchronously  heres the sig of the mailbox queue  ,1
33076,this line doesnt seem to have any effect even after hitting enter  the full line is selected from the call in below,0
32853,this is to ignore   not sure this is the best way  but it works,1
33173,should this go into the   also  theres two copies of pystring  one in   and the other in ,1
32853,this is only set by rows now,0
33189,this should be    also  i am not sure we want to do this if an ops sets an  do we really want to remove it when its not set in the config file      id say no,1
32853,this is not good  maybe using ifs rather than a switch here would let me  to skip optimisation  rather than do that,0
33189,okay for is none    what this line is supposed to do is to let the environment in the same state it was when entering the test  because the test sets an environment variable  we are deleting it if it wasnt set at the beginning of the test,0
32853,this is not catching cases like  where  is a stored value     in my exampe  it works  but im not sure if the variable is extern  or gets changed along the way  the compiler will understand that this is ,1
33189,oo sorry i did not realize it was in the test file drop my comment,1
33182,the   method is implemented on the connection object like this  ,1
33182,no  it wasnt used at all nothing inside the method definition changed we pass the name to the connection object during initialization  uses the value from its internal  data    as there is no need to pass the identifiers around  i,0
33185,this entire function could be rewritten as,0
33185,would not allow that in the main codebase  ok for a test,0
33185,will not return null it will instead and you dont have to worry about freeing it as long as you free the allocator,0
33185,this will be the first goto in the source tree  i dont want goto in the main codebase though  tests are ok if you insist p,0
33197,so the reason were sticking with  is for the sake of not touching the frontend  i wish we could easily use   i fear  may be misconstrued by somehow and the leadingfeels odd,0
33202,is not an array  was converted to position struct,0
33197,no we need a seperator that is not   else it is impossible to match    ex     the busting string is not required  so how do you know that bustingstring is not part,0
33148,the idea is that modulo bugs  this executor is only used in the lexical scope of the future class  its never used for the apps callbacks    by app i just mean code outside the future implementation    another way to look at it is that if the app ,1
33148,the always sync or always async rule  i guess id say it is always sync in the lexical scope of future and always async in the lexical scope of the app again  app just means not future internals    or more precisely  from the perspective of the app ,1
33206,thought about that too  but settled on using   that is  gwt compile  but    i dont like having to duplicate those dependencies,0
33206,ok  i was just following step  to set up a project as described in your post  with   thats why i did that change    perhaps  a simple re,1
33148,i dont think we need this executor see below,0
33148,i think it would be better to also use  here it would be more regular to always complete promise  on the same ec and i dont see a reason not to use  if  is good enough to run  and  on  the,1
33211,we never use the readline history so i removed popping empty lines,0
33211,clearer and more readable code,1
32629,break this into an if statement for readability,0
32629,is this ever going to be an object  the manifest says its text,0
33215,the correct locator is ,0
33217,hmm  looks like i corrected the whitespace in this function too  let me know if you want to revert this just to see the changes as per ,1
32629,same here may want to cache a reference to as well,1
33215,is this still on the page  ,0
33217,we already know  is falsy here  figured its better to be explicit,1
32629,store a reference to the container,0
33215,wouldnt it be readable this way ,0
32629,this doesnt need to be a function we only access it once,0
32629,it is an object whenever they are using html video audio,0
33215,using a subtitute variable for selenium isnt the best approach  and using selenium from the start shouldnt be an issue eitherway  thats why i think you should lose sel  and use selenium  we had this problem also on socorrotests a long time ago  ,1
32629,make this an if block please,1
32629,can we use the async test for this now that we support the most recent version of qunit ,1
33215,shouldnt it return the object here   or is this used just to make the dropdown menu appear   if so the you should change it name to something more suggestive like for ex or,0
32671,its been  months since i pushed this  so i will try to sum up the whole idea again in a single additional comment in this review its not that easy to analyze it by looking at some lines on isolation  as   basically the change from the single lock scheme,1
33222,this was kinda why  existed as a config var  so you could also set it to something with a different schema and tld  ie     this commit doesnt remove that ability is being able to set just the  better th,1
33223,theres a lot of duplicate code in here  it would be great to see it refactored a bit to make it easier to maintain in the future,1
33224,its been set here  for just this block    its just use the same messages that was already defined in code  and use that in both  and ,1
33224,its been set here  for just this block    its just use the same messages that was already defined in code  and use that in both  and   ,1
32671,maybe its particular to our usage scenario  but the fact that every build is working on a given branch whether its default or any other named branch  made me think that everything should be   working as before by just pulling the requested branch or de,1
33148,needs some thought     option  java just passes extra parameter    i guess the default situation is that its the same as the existing calls in akka  that need a dispatcher  like  so the solut,1
32671,using different names for bundle files is mandatory with my changes  which open the door to concurrent generation of bundle files for updating the caches of different slave nodes,1
33223,how about instead of passing in all these values you construct an options hash that you populate along the way then just pass it in   ,1
32671,but looking at the diff  it seems like a lot of lines changed only in indentation  ie you are wrapping some areas of code in tryblocks differently it would just be easier to see what those changes are if   they were not mixed up with unnecessary whitesp,1
33206,yes  definitely  a readme and a maven site,1
33215,you dont need to use the method any more  so this line can be deleted together with the method itself  webdriver unlike  selenium rc uses  but if the pages still take some time to load  you can always use webdriverwa,0
33229,the timer is winded when you first load the smart connect lib just before launching the channels constructor you can call  at any time independently of the timer nothing is tied to  so  overall i   think that s is about the ri,1
33229,i can fix this,1
32671,still prefer to keep it simple  especially since the logic for how the revision to update to is calculated may well change as a result of other issues  pull requests  such as support for bookmarks  tags    explicit changesets  subrepos  etc if there is an,1
33233,where does  comes from  is that conversion between points and pixels or heuristics ,1
32671,which is why  must be given a name distinguished by the name of the slave node  as you did that is not true for   which is what i commented on ie    ,1
33148,here using  is just an optimization  youre right its fine to remove it here    but  doesnt exist because of this  this is just the one place where its used when we already have an app executor so its also the one,1
33148,oh  worth mentioning  it would also be semantically correct to use here  but since the internal executor is only  lines of code i figured why not avoid the overhead theres no reason to dispatch to a   thread pool when we know the ,1
33215,tobbi change this to use  and ,0
32680,please move it to  just in case  will ensure that this scenario works sanely regardless of what options you configure on the hg installation    best of course is to temporarily comment out revert the changes in   then run the,1
33235,i really did a reallife lol when ive seen how long is this line  anyway  consider this as an improvement  ,1
33215,for this return press you can import  and then  much cooler ,1
33215,itd be better to use  here this is because present will return true even if the element cant be seen to the user  which is not very useful in this case,1
33235,there is no need to require base since you are using the following  ,0
33215,there is a special select helper class with webdriver    it will allow you to select and deselect within select elements,1
33215,this method isnt in webdriver  instead we use  and return the  of the list ,0
33215,change this property to return the text of the html element that will contain this message then from within the test we will assert that this text is the expected text or not ,0
33215,this text should be in the test that is checking for it because it is expected data,1
33233,just heuristic also with the ,0
32671,among other reasons to prefer a plain  for cache updates  using  or the like can require more cpu on remote server and or client,1
33215,this shouldnt be necessary or wouldnt work with webdriver sometimes when we need to wait for the page to load we need to do a custom wait in the meantime you can remove all of these and well   see how it goes when we run it up for the first time soon ,0
33215,i mentioned earlier best to use  here because it better matches the intention of this property,1
33215,kill this method with an axe and then burn its body ,0
33244,blasphemy  you missed something  plz change ,0
33215,send this one to death in the molten lava at the centre of the earth too ,0
33215,as zac was saying youll need to work with select elements  heres an example on how to ,1
33084,whether we use ssl isnt currently in  but   because thats the only one that can do ssl i can put it in the main class if you prefer  but its just going to be set to  on every other transport maybe  s,1
33251,that doesnt look right,0
33251,any reason you want to get rid of the head cloning here  what if the template is doing something like loading jquery ,1
33251,oh  you clone it down here whoops  sorry ,1
33235,no worries     also  if you want to get your function added  you have to add tests i guarantee that puppet labs will ask about them,1
33253,because we dont need to show photos from an arbitrary user ,0
33235,thats a good point ill merge them in at the same time  i left them out of my initial sync for some unknown reason  and then got hammered with audits for projects more urgent than simplify day to   day workstation administration    sent from my htc insp,1
33253,i moved it up to the users section,1
32671,the change in indentation is a consequence of the actual change in the way the master lock is handled operations that in the original implementation were performed after obtaining the only lock   used are now safely performed before obtaining the lock for ,1
32671,id prefer to have a single name for the bundle file  despite its location master or slave  but i will leave the local cache one as   which will imply updating the existing unbundle calls to use  also,0
32680,examining the code  i think this is because when sharing is enabled  rather than   which would fail in the clone  we do   which ,1
32671,using  on the slave should actually help minimize the diff no need for eg,1
32671,i understand that the block nesting changes as part of the change in behavior what i am requesting is that indentation of code lines be left untouched wherever possible  even if that no longer   matches block nesting in other words,1
33070,that would be fine although  i like this better when assigned an empty   it is assumed that the system default temporary directory should be used empty by default,0
33173,line  of this file should probably get the same treatment    or really  this only comes up when the input str is an empty string could just add this near the top    but yes  this should probably go upstream to the pystrin,1
33070,ok  agreed now is like that,1
33197,that was my point  may simply be considered part of a query regardless of where it appears what do the docs say ,1
33197,its ok to include ampersands in the path part of a url  patch characters are pchars  which includes  which includes ampersand    you dont necessarily need to make a change  but you should be ware that,1
33197,i dont think that you need to check in ,0
33283,in this case i do i create the vector in the same function  so i know its contiguous as for dz  its the data vector of a sparse array  which should be contiguous yes it could be useful to do it   differently for dz  but how would you recommend i ,1
33290,      and  below  ,0
33289,i think the coding style should remain constant first brace in with the first line with a space in front,1
33289,heh i just curled this down from the original source dude and changed the asset path of course,1
33291,i think this should be moved up in scope to the closure this div is created for every mousemove,0
33291,instead of a lookup here  you could have a var in the closure to flag ifwas already added to the dom,0
33291,im not sure i know what you mean would mouseenter be a better event to listen to ,0
33291,yikes makes me wish we had resize events from the dom in my past pull requests  reviewers have been cautious to use a solution like  that relies on polling    theres a lot of width adjustments here tha,1
33291,did you try using ellipsis here for long project names ,1
33291,as is  every mousemove event on the will create a new instance instead  you could move this out of the event handler so it only happens once and reuse the same for each resize,1
33251,hahahahh i dont even know what happened,1
33291, is already a object  should need to use again,0
33291,those seem to work pretty well it doesnt feel  quite  as snappy it seems like  but they work thanks ,1
33291,no  we just dont need minwidth maxwidth any more it seems like if we want to make the sidebar fully moveable ,0
33299,hi kyle        lata  postal code and rate center are optional parameters  so im curious why were not just pulling them out of the kwargs array with   unless this is another thing for backwards compatibility ,1
33299,is there a test that wont alter the appearance of  ,1
33235,no problem     i am grateful that you took the time to write it and that you want to contribute      ,1
33148,here is option  in untested code form     its not mutually exclusive with option  of course im pretty ambivalent on whether adding  to  is worth the code  it sort of depends on how often java developers chain future ,1
33306, is the instance of page and  is nil so this produces select tree with empty values for options can you fix it please  thanks ,1
33309,might steal some of the like button js for this,0
33309,is there a reason youre adding a bunch of whitespace ,1
33309,oops  i thought i had caught all of those,1
33309,i had no idea i added white spaces,0
32792,when i wrote this  i still had implementing i did it this way because doesnt have a reference to the session  so it would have no way to determine the setting for    also  it di,1
32792,to clarify   would return   would have a method which could properly determine whether to autoclose the session    this would allow session,1
32792,i can understand the desire to not want to override an explicit value  but the idea of passing in autoclose should really have been this concept of i think,1
33321,what is the purpose of these variables ,0
33321,i assume the dot here is a typo ,0
33326,this looks good and i would merge a pull containing just this can you add a spec  or i can in the new pull,1
33327,here  were fixing the metadata when doing an update  another bug that was exposed by this one ,1
33326,since it uses  and not   body will always be returned as is also theres a typo in github,0
33342,what is the purpose of these properties ,0
33342,do these generated files need licenses too ,0
33342,nit there are some blank lines preceeding the end s in this file,0
33342,how are these tests intended to be run  in a metro app  then you could grab these from a text box input from a unit text framework  then perhaps could grab these from the environment ,1
33340,this change has raised another issue for me    nodes run on workflows before this change were run with a maximum harmonic order of  as a float and now the values are not considered equal  with workflow level as debug and it says ,1
33342,they run as mstest without a ui  this  should go away with the configuration api ,1
33352,i dont see where config is coming from  am i just blind ,0
33354,explain removing due to it being set explicitly above,0
33346,revert this file  it already has a check for this  also its a lot more lethal to go down our disposals,0
33346,this file too  revert,0
33356,maybe show detailed information about an installed package,0
33356,id rather this be addressed before merge  we should be able to test in a less brittle way,0
33352,argh  youre right  thats one of the differences between this version and ours  ill fix,1
33346,revert this  this is due to them adjusting their ticklag,0
33346,fucking hell  im hungry now,0
33346,put this in a   we already have the flavor text,0
33359,arrbee should  also be taken into account  similarly to  ,1
33361,can you push a commit to get rid of this debugging code ,1
32138,changed to use  module as elixir master returns a keyword now,1
33342, is not needed there suo files reside with sln files  and you dont have a solution in the directory,0
33342,i would say no i dont think they contain anything we want to protect but i am not a lawyer ,0
33342,can you put the header above the attribute  that would be consistent with my code and with the coding style youre using with test methods,1
33366,use for this,0
33010,now supported annotations  for other annotations its dont need,0
33371,before this  i would check for being null  or  from  if either of those is true  return   that will handle returning zero for a nonexistent or null valued field,1
33010,yes  but if we remove this  annotation will work only together with if you sure  that this variant is better  i can try remove this,1
33372,this is the pattern i typically use the reused pid case should be extremely unlikely itd have to be a long running process to really cause problems,1
33158,all over the code  their is   and i was wondering  whats the purpose of all those underscores ,1
33373,shouldnt you set  or  only if k is a valid key for each ,0
33374,id perform the  in  rather than require the value to be escaped before its passed in,0
33374,this stuff makes the comment above it not make sense  just switch them around,0
33373,yeah  i thought this implementation would avoid some pathological case where  followed by a direct update to  or  would give unexpected results but the more i think about it  its no extra   protection at all  and just results i,1
33382,id say its bad style to use  for array arguments where it is implicit since this is the standard used everywhere else in the code  we should not be rewriting lines where this is not required,0
33382,what does do   does it set up some kind of test expectation   this will fail if i remove the invite call below   it looks as if nothing is actually being tested here,1
33382,reassigning a variable another value is generally a bad idea,1
33382,you could dry up these tests a lot by leveraging  and the tests would begin to be more poignant ,1
33382,if this is commented out there should probably be an obvious reason if were bringing it main line this does not seem obvious,1
33384,rebundle revision and repository should probably be an input  please open a ticket and be mindful when you merge  or just make as an input now,1
33382,looks like keithtom created that using   seems to do a fake http action and compare the url with what is expected  something like an active resource version of,1
33373,fixed per your suggestion in ,1
33384,debug option is commented out in the configure script wont this cause a failure when we are automating the build of a dev image ,1
33382,ic  this was a spec that was broken so i was just trying to get it passing before i submitted the pr  i think garylin is aware of the  inconsistency,1
33382,one way around this would be to assign the id to a variable its used twice anyways and then the cardlink variable becomes pointless and can be removed        ,1
33394,we need to not have  or  anywhere in queries  especially since this code is completely open to be seen  its a security risk    this data needs to be validated    it happens a bunch of times on this page  as well as pages a,0
33077,thank you for the review  i added unit tests for  and also fixed a typo  ,1
33394,code can only be seen if youre logged in and have seo privileges i need this approved so i can show it to jo ann ,1
33084,why is this so separated from the rest of the ssl config  also why os the first option  afaik should be more widely available,1
33401,override kinetic scrolling in that case there might be others though,0
33401,if we receive a null move then we dont have to move period,0
33401,correct computation of the scrolling amount per your code  instead of the one adapted from qtlabs flickcharm,1
33401,when kinetic settings is overriden scroll directly    note that using the base class call introduces some flickering  ill look into that  it probably happens when the viewport height is even,1
33084,it used to be next to the zlib finding its earlier because i started earlier and id rather use that one ill change the order,1
33382,i commented out the call to below  and all the tests passed  this test doesnt seem to actually test anything other than that none of the code here throws an exception,1
33401,for this particular call we are resetting the documents position from   to where it was before we switched from another document,1
33382,as mentioned above  i dont think sets up any expectations and so i think this test doesnt actually test anything,0
33382,yeah youre rightdamn,1
33384,i left some of the stubs in so it could be finished later  there isnt any support for debug on rebundle asis  so there is no reason for someone to be setting that mode on the creator  we dont create   dev images on rebundle,1
33382,kind of seems like its just testing if the url is formatted correctly,0
33382,theres no real expectations so yeah  really only things that cause it to raise an exception  like a bad url maybe  like you mentioned  would get caught    i see that you were just modifying this and that it was already not testing anything  are you abl,1
33382,i talked to keith and it basically only testing that galaxy client can set the url correctly  headers  etc  since its only a unit test it doesnt test galaxy  it doesnt even seem like it gets back anything to   test for expectations     on the human si,0
33382,ah yeah  that makes total sense and it shouldnt do things like see if the user can authenticate afterwards    it still seems wrong to me that the test passes if i comment out the code being tested  there has to be some kind of expectation we can setup ,1
33384,added inputs for both and tested,1
33382,hmm what about this   ,0
33382,and in the    instead of nil in the return spot  we just return the http success thing,1
33382,if i change it to this  then it works as expected and fails if i comment out the call,1
33408,id make  a var somewhere instead of using a magic number,1
32148,below  you got rid of those  right ,1
33408,so does this actually work  even if doesnt find anything  it still returns a nonnull nonundefined thing,1
32839,was added in  specifically  but we never added general support for it to the templates or publicized its availability though we may have used it in stanfords custom templates so its safe to remo,0
33382,james  i just now saw your recent posts  checking that the response is success might be good enough actually    whatever solution you come up with  i think it needs to fail if the code being tested is commented out,1
33382,yeah makes sense  let me test that,1
33382,woo hoo,1
33411,what if the trigger is qrcode     higher level  why not just use handle remainder ,0
32148,if it ends in   it should return true or false  right   so   ,1
32355,the three below are the ones i dont like,0
32148,i meant the   i think its a good practice on uninformative args like true to use this technique to make the code readable  otherwise its really hard to remember what the heck that does,1
33405,what is the deal with the commented out stuff  does it need fixed or removed ,1
33382,azimux  what do you think ,1
32839,this was resolved in,1
32355,ya  i think theres room for improvement in our error handling in this arena in general,1
32148,i would kind of like to know if it doesnt,1
33382,just checked out the recent commits  i think those are much better   looks like itll fail now if the thing were testing is not executed,1
33382,i would change all  of these to lets and delete this before block    i dont have a personal problem with before but ive seen it heavily recommended that before be avoided due to potential headaches down the road,1
32148,i like the thought,1
32355,dry suggests we need something for them  renames may be a good idea  but the only other option is to actually repeat this code each time it occurs,1
32148,i vote to take it out  would prefer to use ruby extensions sparingly  because theyre kind of hidden  valuable for frequent patterns  but if its only a time or two and not super performance sensitive    id rather just do it inline,0
32355,my primary complaint is the type  this code has nothing to do with type per se    as far as i can tell  isnt used at all  so scrap that one    my suggestion would be that we add a  to the fetch module     as a go,0
32148,seems to be worthwhile doing  it appears that there were a few dangling references to this class that werent really valid anymore,0
32148,i thought i had added a new comment here  the ones below are necessary class methods  if you dont like the name  we can fix that  they are used in more than one place  so dry suggests a   method somewhere  and this seems the right place for it,1
32148,no  the point is you can test it for existence with nil   it will return the card if it is real  would you suggest a   postfix for the one that does the new below and make this one no postfix ,1
32148,i cant delete yours  so i will just mark like this    delete    and remove mine,0
33424,i think this is only on the initial photos  like background photos and the default profile pic  all users need access to those,1
33424,correct  is only used for the initial photos in  otherwise  we encounter the error i described in a previous comment,1
32148,i guess the convention confuses me because it is code  but it has no functional purpose  just as a comment  i put it back    delete,0
32148,nan,0
32148,well  right  the problem isnt that were explicit here  the problem is that we  have  to be  which means that we dont have a functioning userstamp on the revisions table  which we did have before    i think we need to get that to work,0
32148,im working on it  i suspect we may need to keep it around for a while so that migrations will run  ive had similar with the cardtype model,1
33428,this was causing link submissions not work  as the url of the reddit api and the input was the same variable name,0
32148,well have to carry this one forward as something we still want to fix,1
32148,this is implemented now ive also cleaned up as many of the references as i could    you can delete when you review this,1
32148,methods ending in   should be booleans  methods ending in   have two common meanings   ruby calling object will be altered  eg     rails raise error on failure eg    this isnt either of those    im thinking about f,1
32148,done added the codename to the error message for easier diagnosis,1
33434,should this be   im not seeing how we end up with a mimetype at your line  of ,0
32148,and test it ,0
33424,how about using the local variable user defined up there ,1
33424,oops  missed that when copying the conditional down,1
33309,note to self refactoring problems,0
32421,i dont really like the interaction with the error handling on this particular call  the thrown exceptions from the circuit breaker never make it back to the caller,0
